311,NYPD,Zip_311,Zip_NYPD,startTime,endTime,Relationship
Taxi Complaint,GRAND LARCENY,null,10012,1262322000,1451538000,2
Taxi Complaint,PETIT LARCENY,null,11206,1262322000,1451538000,1
Taxi Complaint,HARRASSMENT 2,null,11213,1262322000,1451538000,2
Taxi Complaint,PETIT LARCENY,null,10025,1262322000,1451451600,2
Taxi Complaint,ASSAULT 3 & RELATED OFFENSES,null,10457,1262322000,1451538000,1
Taxi Complaint,ASSAULT 3 & RELATED OFFENSES,null,10456,1262322000,1451538000,1
Taxi Complaint,DANGEROUS DRUGS,null,10455,1262322000,1451451600,1
Taxi Complaint,PETIT LARCENY,null,11234,1262322000,1451365200,1
Taxi Complaint,PETIT LARCENY,null,10120,1262322000,1451538000,2
Taxi Complaint,ASSAULT 3 & RELATED OFFENSES,null,10455,1262322000,1451538000,1
Taxi Complaint,PETIT LARCENY,null,11368,1262322000,1451538000,1
Taxi Complaint,CRIMINAL MISCHIEF & RELATED OF,null,10467,1262322000,1451538000,3
Taxi Complaint,ASSAULT 3 & RELATED OFFENSES,null,11221,1262322000,1451451600,1
Blocked Driveway,ASSAULT 3 & RELATED OFFENSES,11378,10458,1262322000,1451538000,2
Blocked Driveway,ASSAULT 3 & RELATED OFFENSES,11378,11206,1262322000,1451538000,2
Blocked Driveway,PETIT LARCENY,11378,10025,1262322000,1451451600,1
Blocked Driveway,HARRASSMENT 2,11378,11233,1262322000,1451451600,2
Blocked Driveway,HARRASSMENT 2,11378,10455,1262322000,1451192400,2
Blocked Driveway,ASSAULT 3 & RELATED OFFENSES,11378,10459,1262322000,1451538000,1
Blocked Driveway,ASSAULT 3 & RELATED OFFENSES,11378,11216,1262322000,1451192400,1
Blocked Driveway,DANGEROUS DRUGS,11378,10457,1262322000,1451538000,1
Blocked Driveway,HARRASSMENT 2,11378,10457,1262322000,1451538000,1
Blocked Driveway,CRIMINAL MISCHIEF & RELATED OF,11378,11212,1262322000,1451451600,1
Blocked Driveway,PETIT LARCENY,11378,11517,1262322000,1451538000,2
Blocked Driveway,ASSAULT 3 & RELATED OFFENSES,11378,11213,1262322000,1451451600,1
Blocked Driveway,PETIT LARCENY,11378,11230,1262322000,1451538000,2
Blocked Driveway,PETIT LARCENY,11378,10455,1262322000,1451538000,2
Blocked Driveway,PETIT LARCENY,11378,10462,1262322000,1451538000,1
GENERAL CONSTRUCTION,PETIT LARCENY,11203,10027,1262322000,1393304400,1
GENERAL CONSTRUCTION,PETIT LARCENY,11203,10012,1262322000,1393304400,1
GENERAL CONSTRUCTION,PETIT LARCENY,11203,10025,1262322000,1393304400,3
GENERAL CONSTRUCTION,ASSAULT 3 & RELATED OFFENSES,11203,10457,1262322000,1393304400,2
GENERAL CONSTRUCTION,PETIT LARCENY,11203,10003,1262322000,1393304400,1
GENERAL CONSTRUCTION,HARRASSMENT 2,11203,10301,1262322000,1393304400,1
GENERAL CONSTRUCTION,DANGEROUS DRUGS,11203,10455,1262322000,1393304400,1
GENERAL CONSTRUCTION,DANGEROUS DRUGS,11203,11207,1262322000,1393304400,1
GENERAL CONSTRUCTION,DANGEROUS DRUGS,11203,10456,1262322000,1393304400,1
GENERAL CONSTRUCTION,HARRASSMENT 2,11203,10455,1262322000,1393304400,1
GENERAL CONSTRUCTION,ASSAULT 3 & RELATED OFFENSES,11203,10459,1262322000,1393304400,1
GENERAL CONSTRUCTION,PETIT LARCENY,11203,10459,1262322000,1393304400,2
GENERAL CONSTRUCTION,HARRASSMENT 2,11203,11385,1262322000,1393304400,1
GENERAL CONSTRUCTION,DANGEROUS DRUGS,11203,10452,1262322000,1393304400,1
GENERAL CONSTRUCTION,DANGEROUS DRUGS,11203,10457,1262322000,1393304400,3
GENERAL CONSTRUCTION,PETIT LARCENY,11203,10120,1262322000,1393304400,1
GENERAL CONSTRUCTION,PETIT LARCENY,11203,11213,1262322000,1393304400,1
GENERAL CONSTRUCTION,ASSAULT 3 & RELATED OFFENSES,11203,10455,1262322000,1393304400,1
GENERAL CONSTRUCTION,PETIT LARCENY,11203,11517,1262322000,1393304400,1
GENERAL CONSTRUCTION,ASSAULT 3 & RELATED OFFENSES,11203,11213,1262322000,1393304400,1
GENERAL CONSTRUCTION,PETIT LARCENY,11203,11435,1262322000,1393304400,1
GENERAL CONSTRUCTION,PETIT LARCENY,11203,11230,1262322000,1393304400,2
GENERAL CONSTRUCTION,DANGEROUS DRUGS,11203,10451,1262322000,1393304400,1
Illegal Parking,PETIT LARCENY,null,11233,1407729600,1451538000,1
Illegal Parking,PETIT LARCENY,null,11212,1407729600,1451538000,2
Illegal Parking,PETIT LARCENY,null,11211,1407729600,1451451600,2
Illegal Parking,CRIMINAL MISCHIEF & RELATED OF,null,11207,1407729600,1451538000,1
Illegal Parking,ASSAULT 3 & RELATED OFFENSES,null,11233,1407729600,1451538000,2
Illegal Parking,PETIT LARCENY,null,10452,1407729600,1451538000,1
Illegal Parking,HARRASSMENT 2,null,11233,1407729600,1451451600,2
Illegal Parking,PETIT LARCENY,null,10003,1407729600,1451538000,2
Illegal Parking,DANGEROUS DRUGS,null,11207,1407729600,1451538000,2
Illegal Parking,HARRASSMENT 2,null,10456,1407729600,1451451600,2
Illegal Parking,PETIT LARCENY,null,10459,1407729600,1451538000,3
Illegal Parking,HARRASSMENT 2,null,10459,1407729600,1451538000,1
Illegal Parking,DANGEROUS DRUGS,null,10457,1407729600,1451538000,2
Illegal Parking,PETIT LARCENY,null,10457,1407729600,1451365200,1
Illegal Parking,PETIT LARCENY,null,10028,1407729600,1451365200,2
Illegal Parking,PETIT LARCENY,null,11517,1407729600,1451538000,1
Illegal Parking,ASSAULT 3 & RELATED OFFENSES,null,11213,1407729600,1451451600,2
Illegal Parking,CRIMINAL MISCHIEF & RELATED OF,null,10467,1407729600,1451538000,2
Noise - Residential,PETIT LARCENY,11226,11233,1262322000,1451538000,1
Noise - Residential,PETIT LARCENY,11226,10012,1262322000,1451538000,1
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,11226,10457,1262322000,1451538000,1
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,11226,10456,1262322000,1451538000,1
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,11226,11225,1262322000,1451538000,1
Noise - Residential,PETIT LARCENY,11226,10002,1262322000,1451451600,1
Noise - Residential,HARRASSMENT 2,11226,10459,1262322000,1451538000,2
Noise - Residential,PETIT LARCENY,11226,11234,1262322000,1451365200,1
Noise - Residential,GRAND LARCENY,11226,10011,1262322000,1451451600,1
Noise - Residential,PETIT LARCENY,11226,11435,1262322000,1451451600,2
Noise - Residential,PETIT LARCENY,10454,10027,1262322000,1451538000,1
Noise - Residential,PETIT LARCENY,10454,11212,1262322000,1451538000,1
Noise - Residential,PETIT LARCENY,10454,11225,1262322000,1451538000,1
Noise - Residential,GRAND LARCENY,10454,10012,1262322000,1451538000,1
Noise - Residential,PETIT LARCENY,10454,10025,1262322000,1451451600,1
Noise - Residential,PETIT LARCENY,10454,10452,1262322000,1451538000,1
Noise - Residential,HARRASSMENT 2,10454,10029,1262322000,1451538000,2
Noise - Residential,HARRASSMENT 2,10454,10452,1262322000,1451538000,1
Noise - Residential,PETIT LARCENY,10454,10003,1262322000,1451538000,1
Noise - Residential,DANGEROUS DRUGS,10454,10455,1262322000,1451451600,3
Noise - Residential,DANGEROUS DRUGS,10454,11207,1262322000,1451538000,1
Noise - Residential,DANGEROUS DRUGS,10454,10456,1262322000,1451538000,1
Noise - Residential,PETIT LARCENY,10454,10459,1262322000,1451538000,1
Noise - Residential,DANGEROUS DRUGS,10454,10452,1262322000,1451451600,1
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,10454,11225,1262322000,1451538000,1
Noise - Residential,HARRASSMENT 2,10454,10459,1262322000,1451538000,2
Noise - Residential,PETIT LARCENY,10454,10467,1262322000,1451278800,2
Noise - Residential,DANGEROUS DRUGS,10454,10457,1262322000,1451538000,1
Noise - Residential,PETIT LARCENY,10454,10457,1262322000,1451365200,1
Noise - Residential,PETIT LARCENY,10454,10028,1262322000,1451365200,1
Noise - Residential,HARRASSMENT 2,10454,10453,1262322000,1451365200,1
Noise - Residential,CRIMINAL MISCHIEF & RELATED OF,10454,11212,1262322000,1451451600,2
Noise - Residential,HARRASSMENT 2,10454,11206,1262322000,1451538000,1
Noise - Residential,PETIT LARCENY,10454,11385,1262322000,1451538000,1
Noise - Residential,PETIT LARCENY,10454,11435,1262322000,1451451600,2
Noise - Residential,HARRASSMENT 2,10454,11225,1262322000,1451538000,1
Noise - Residential,DANGEROUS DRUGS,10454,10451,1262322000,1451451600,1
NONCONST,GRAND LARCENY,10457,10003,1262322000,1394424000,1
NONCONST,PETIT LARCENY,10457,11233,1262322000,1394424000,1
NONCONST,PETIT LARCENY,10457,11212,1262322000,1394424000,1
NONCONST,PETIT LARCENY,10457,10012,1262322000,1394424000,3
NONCONST,PETIT LARCENY,10457,11225,1262322000,1394424000,1
NONCONST,CRIMINAL MISCHIEF & RELATED OF,10457,11207,1262322000,1394424000,2
NONCONST,HARRASSMENT 2,10457,11213,1262322000,1394424000,2
NONCONST,PETIT LARCENY,10457,11216,1262322000,1394424000,1
NONCONST,PETIT LARCENY,10457,10003,1262322000,1394424000,3
NONCONST,HARRASSMENT 2,10457,10301,1262322000,1394424000,1
NONCONST,DANGEROUS DRUGS,10457,10455,1262322000,1394424000,1
NONCONST,DANGEROUS DRUGS,10457,11207,1262322000,1394424000,1
NONCONST,DANGEROUS DRUGS,10457,10456,1262322000,1394424000,3
NONCONST,HARRASSMENT 2,10457,10455,1262322000,1394424000,3
NONCONST,PETIT LARCENY,10457,10458,1262322000,1394424000,1
NONCONST,HARRASSMENT 2,10457,11385,1262322000,1394424000,1
NONCONST,DANGEROUS DRUGS,10457,10452,1262322000,1394424000,1
NONCONST,PETIT LARCENY,10457,10002,1262322000,1394424000,1
NONCONST,HARRASSMENT 2,10457,10459,1262322000,1394424000,1
NONCONST,DANGEROUS DRUGS,10457,10457,1262322000,1394424000,1
NONCONST,PETIT LARCENY,10457,10011,1262322000,1394424000,1
NONCONST,PETIT LARCENY,10457,11517,1262322000,1394424000,1
NONCONST,PETIT LARCENY,10457,11385,1262322000,1394424000,2
NONCONST,GRAND LARCENY,10457,10011,1262322000,1394424000,1
NONCONST,PETIT LARCENY,10457,11230,1262322000,1394424000,1
NONCONST,PETIT LARCENY,10457,11217,1262322000,1394424000,1
NONCONST,DANGEROUS DRUGS,10457,10451,1262322000,1394424000,1
Agency Issues,GRAND LARCENY,null,10003,1328504400,1451451600,2
Agency Issues,PETIT LARCENY,null,11373,1328504400,1451538000,2
Agency Issues,ASSAULT 3 & RELATED OFFENSES,null,11206,1328504400,1451538000,1
Agency Issues,GRAND LARCENY,null,10012,1328504400,1451538000,2
Agency Issues,PETIT LARCENY,null,11206,1328504400,1451538000,2
Agency Issues,HARRASSMENT 2,null,11213,1328504400,1451538000,1
Agency Issues,VEHICLE AND TRAFFIC LAWS,null,11434,1429761600,1451451600,2
Agency Issues,HARRASSMENT 2,null,10029,1328504400,1451538000,2
Agency Issues,PETIT LARCENY,null,10003,1328504400,1451538000,2
Agency Issues,DANGEROUS DRUGS,null,10455,1328504400,1451451600,2
Agency Issues,DANGEROUS DRUGS,null,11207,1328504400,1451538000,3
Agency Issues,DANGEROUS DRUGS,null,10456,1328504400,1451538000,3
Agency Issues,HARRASSMENT 2,null,10456,1328504400,1451451600,2
Agency Issues,PETIT LARCENY,null,10459,1328504400,1451538000,2
Agency Issues,ASSAULT 3 & RELATED OFFENSES,null,11216,1328504400,1451192400,1
Agency Issues,DANGEROUS DRUGS,null,10452,1328504400,1451451600,3
Agency Issues,DANGEROUS DRUGS,null,10457,1328504400,1451538000,2
Agency Issues,PETIT LARCENY,null,10120,1328504400,1451538000,2
Agency Issues,PETIT LARCENY,null,10028,1328504400,1451365200,3
Agency Issues,HARRASSMENT 2,null,10453,1328504400,1451365200,3
Agency Issues,PETIT LARCENY,null,11217,1328504400,1451538000,2
Agency Issues,PETIT LARCENY,null,10455,1328504400,1451538000,3
Agency Issues,ASSAULT 3 & RELATED OFFENSES,null,11221,1328504400,1451451600,3
HEATING,GRAND LARCENY,11226,10003,1262322000,1394424000,1
HEATING,PETIT LARCENY,11226,10027,1262322000,1394424000,1
HEATING,HARRASSMENT 2,11226,11213,1262322000,1394424000,1
HEATING,PETIT LARCENY,11226,11216,1262322000,1394424000,1
HEATING,DANGEROUS DRUGS,11226,10455,1262322000,1394424000,2
HEATING,PETIT LARCENY,11226,10035,1262322000,1394424000,1
HEATING,ASSAULT 3 & RELATED OFFENSES,11226,10459,1262322000,1394424000,1
HEATING,PETIT LARCENY,11226,10458,1262322000,1394424000,1
HEATING,DANGEROUS DRUGS,11226,10457,1262322000,1394424000,2
HEATING,PETIT LARCENY,11226,11517,1262322000,1394424000,2
HEATING,ASSAULT 3 & RELATED OFFENSES,11226,11368,1262322000,1394424000,1
HEATING,PETIT LARCENY,11226,11385,1262322000,1394424000,2
HEATING,PETIT LARCENY,11226,11238,1262322000,1394424000,3
HEATING,ASSAULT 3 & RELATED OFFENSES,11226,10029,1262322000,1394424000,2
HEATING,PETIT LARCENY,11226,10462,1262322000,1394424000,2
Noise - Residential,PETIT LARCENY,10462,10012,1262322000,1451538000,1
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,10462,11206,1262322000,1451538000,1
Noise - Residential,PETIT LARCENY,10462,11216,1262322000,1451365200,1
Noise - Residential,HARRASSMENT 2,10462,10029,1262322000,1451538000,2
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,10462,10456,1262322000,1451538000,2
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,10462,10459,1262322000,1451538000,1
Noise - Residential,DANGEROUS DRUGS,10462,10452,1262322000,1451451600,3
Noise - Residential,DANGEROUS DRUGS,10462,10457,1262322000,1451538000,2
Noise - Residential,PETIT LARCENY,10462,10028,1262322000,1451365200,1
Noise - Residential,PETIT LARCENY,10462,10011,1262322000,1451538000,2
Noise - Residential,PETIT LARCENY,10462,11230,1262322000,1451538000,2
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,10462,11221,1262322000,1451451600,1
Street Condition,PETIT LARCENY,10312,11225,1262322000,1451538000,3
Street Condition,HARRASSMENT 2,10312,11213,1262322000,1451538000,1
Street Condition,PETIT LARCENY,10312,10452,1262322000,1451538000,1
Street Condition,PETIT LARCENY,10312,11216,1262322000,1451365200,2
Street Condition,ASSAULT 3 & RELATED OFFENSES,10312,10453,1262322000,1451365200,1
Street Condition,HARRASSMENT 2,10312,10029,1262322000,1451538000,1
Street Condition,DANGEROUS DRUGS,10312,10455,1262322000,1451451600,3
Street Condition,PETIT LARCENY,10312,11207,1262322000,1451451600,2
Street Condition,DANGEROUS DRUGS,10312,11207,1262322000,1451538000,1
Street Condition,DANGEROUS DRUGS,10312,10456,1262322000,1451538000,1
Street Condition,PETIT LARCENY,10312,10459,1262322000,1451538000,2
Street Condition,ASSAULT 3 & RELATED OFFENSES,10312,11207,1262322000,1451538000,2
Street Condition,DANGEROUS DRUGS,10312,10452,1262322000,1451451600,1
Street Condition,DANGEROUS DRUGS,10312,10457,1262322000,1451538000,1
Street Condition,HARRASSMENT 2,10312,11207,1262322000,1451451600,3
Street Condition,ASSAULT 3 & RELATED OFFENSES,10312,10455,1262322000,1451538000,2
Street Condition,PETIT LARCENY,10312,11368,1262322000,1451538000,1
Street Condition,PETIT LARCENY,10312,11385,1262322000,1451538000,1
Street Condition,PETIT LARCENY,10312,11238,1262322000,1451538000,2
Street Condition,DANGEROUS DRUGS,10312,10451,1262322000,1451451600,1
HEATING,PETIT LARCENY,11211,11233,1381291200,1394424000,2
HEATING,PETIT LARCENY,11211,11206,1381291200,1394424000,1
HEATING,HARRASSMENT 2,11211,10301,1381291200,1394424000,2
HEATING,PETIT LARCENY,11211,11517,1381291200,1394424000,1
HEATING,HARRASSMENT 2,11211,11206,1381291200,1394424000,2
HEATING,PETIT LARCENY,11211,11230,1381291200,1394424000,1
HEATING,DANGEROUS DRUGS,11211,10451,1381291200,1394424000,2
HEAT/HOT WATER,ASSAULT 3 & RELATED OFFENSES,10462,10467,1394510400,1451538000,2
HEAT/HOT WATER,ASSAULT 3 & RELATED OFFENSES,10462,10458,1394510400,1451538000,2
HEAT/HOT WATER,PETIT LARCENY,10462,11233,1394510400,1451538000,1
HEAT/HOT WATER,ASSAULT 3 & RELATED OFFENSES,10462,11233,1394510400,1451538000,2
HEAT/HOT WATER,PETIT LARCENY,10462,11206,1394510400,1451538000,1
HEAT/HOT WATER,HARRASSMENT 2,10462,10029,1394510400,1451538000,3
HEAT/HOT WATER,HARRASSMENT 2,10462,10452,1394510400,1451538000,1
HEAT/HOT WATER,PETIT LARCENY,10462,10003,1394510400,1451538000,1
HEAT/HOT WATER,DANGEROUS DRUGS,10462,11207,1394510400,1451538000,3
HEAT/HOT WATER,HARRASSMENT 2,10462,10456,1394510400,1451451600,2
HEAT/HOT WATER,HARRASSMENT 2,10462,11212,1394510400,1451538000,1
HEAT/HOT WATER,HARRASSMENT 2,10462,11221,1394510400,1451538000,2
HEAT/HOT WATER,DANGEROUS DRUGS,10462,10452,1394510400,1451451600,3
HEAT/HOT WATER,HARRASSMENT 2,10462,10453,1394510400,1451365200,2
HEAT/HOT WATER,PETIT LARCENY,10462,11517,1394510400,1451538000,1
HEAT/HOT WATER,ASSAULT 3 & RELATED OFFENSES,10462,11213,1394510400,1451451600,2
HEAT/HOT WATER,HARRASSMENT 2,10462,11206,1394510400,1451538000,2
HEAT/HOT WATER,GRAND LARCENY,10462,10011,1394510400,1451451600,3
HEAT/HOT WATER,PETIT LARCENY,10462,11238,1394510400,1451538000,1
HEAT/HOT WATER,ASSAULT 3 & RELATED OFFENSES,10462,10029,1394510400,1451538000,1
Noise - Residential,PETIT LARCENY,11218,11212,1262322000,1451538000,1
Noise - Residential,PETIT LARCENY,11218,11211,1262322000,1451451600,1
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,11218,11206,1262322000,1451538000,2
Noise - Residential,HARRASSMENT 2,11218,11213,1262322000,1451538000,1
Noise - Residential,VEHICLE AND TRAFFIC LAWS,11218,11434,1429761600,1451451600,1
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,11218,10453,1262322000,1451365200,2
Noise - Residential,DANGEROUS DRUGS,11218,10455,1262322000,1451451600,1
Noise - Residential,PETIT LARCENY,11218,11207,1262322000,1451451600,1
Noise - Residential,DANGEROUS DRUGS,11218,10456,1262322000,1451538000,1
Noise - Residential,HARRASSMENT 2,11218,10456,1262322000,1451451600,1
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,11218,11207,1262322000,1451538000,1
Noise - Residential,DANGEROUS DRUGS,11218,10452,1262322000,1451451600,3
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,11218,11225,1262322000,1451538000,1
Noise - Residential,DANGEROUS DRUGS,11218,10457,1262322000,1451538000,1
Noise - Residential,PETIT LARCENY,11218,10457,1262322000,1451365200,1
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,11218,10455,1262322000,1451538000,3
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,11218,11212,1262322000,1451538000,1
Noise - Residential,GRAND LARCENY,11218,10011,1262322000,1451451600,1
Noise - Residential,PETIT LARCENY,11218,11230,1262322000,1451538000,1
Noise - Residential,HARRASSMENT 2,11218,11225,1262322000,1451538000,3
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,11218,10029,1262322000,1451538000,1
Noise - Residential,DANGEROUS DRUGS,11218,10451,1262322000,1451451600,1
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,11218,11221,1262322000,1451451600,2
Noise - Residential,PETIT LARCENY,11218,10462,1262322000,1451538000,2
Sanitation Condition,GRAND LARCENY,null,10003,1262408400,1451451600,2
Sanitation Condition,PETIT LARCENY,null,10027,1262408400,1451538000,1
Sanitation Condition,ASSAULT 3 & RELATED OFFENSES,null,10458,1262408400,1451538000,1
Sanitation Condition,PETIT LARCENY,null,11212,1262408400,1451538000,1
Sanitation Condition,PETIT LARCENY,null,11211,1262408400,1451451600,2
Sanitation Condition,PETIT LARCENY,null,11225,1262408400,1451538000,1
Sanitation Condition,PETIT LARCENY,null,10025,1262408400,1451451600,3
Sanitation Condition,PETIT LARCENY,null,10452,1262408400,1451538000,3
Sanitation Condition,VEHICLE AND TRAFFIC LAWS,null,11434,1429761600,1451451600,2
Sanitation Condition,HARRASSMENT 2,null,11233,1262408400,1451451600,2
Sanitation Condition,PETIT LARCENY,null,11216,1262408400,1451365200,1
Sanitation Condition,HARRASSMENT 2,null,10029,1262408400,1451538000,1
Sanitation Condition,PETIT LARCENY,null,10003,1262408400,1451538000,1
Sanitation Condition,HARRASSMENT 2,null,10301,1262408400,1451538000,2
Sanitation Condition,DANGEROUS DRUGS,null,10455,1262408400,1451451600,1
Sanitation Condition,PETIT LARCENY,null,10035,1262408400,1451451600,2
Sanitation Condition,DANGEROUS DRUGS,null,10456,1262408400,1451538000,2
Sanitation Condition,HARRASSMENT 2,null,11212,1262408400,1451538000,1
Sanitation Condition,DANGEROUS DRUGS,null,10452,1262408400,1451451600,1
Sanitation Condition,HARRASSMENT 2,null,10459,1262408400,1451538000,2
Sanitation Condition,DANGEROUS DRUGS,null,10457,1262408400,1451538000,3
Sanitation Condition,PETIT LARCENY,null,10120,1262408400,1451538000,1
Sanitation Condition,PETIT LARCENY,null,10463,1262408400,1451538000,1
Sanitation Condition,HARRASSMENT 2,null,10453,1262408400,1451365200,2
Sanitation Condition,ASSAULT 3 & RELATED OFFENSES,null,10455,1262408400,1451538000,2
Sanitation Condition,PETIT LARCENY,null,11368,1262408400,1451538000,3
Sanitation Condition,HARRASSMENT 2,null,11216,1262408400,1451451600,1
Sanitation Condition,PETIT LARCENY,null,11517,1262408400,1451538000,3
Sanitation Condition,CRIMINAL MISCHIEF & RELATED OF,null,10467,1262408400,1451538000,2
Sanitation Condition,PETIT LARCENY,null,11238,1262408400,1451538000,1
Sanitation Condition,PETIT LARCENY,null,11217,1262408400,1451538000,1
Sanitation Condition,PETIT LARCENY,null,10455,1262408400,1451538000,1
Blocked Driveway,ASSAULT 3 & RELATED OFFENSES,11369,10458,1262322000,1451538000,1
Blocked Driveway,ASSAULT 3 & RELATED OFFENSES,11369,11206,1262322000,1451538000,2
Blocked Driveway,PETIT LARCENY,11369,11216,1262322000,1451365200,3
Blocked Driveway,HARRASSMENT 2,11369,10029,1262322000,1451538000,1
Blocked Driveway,ASSAULT 3 & RELATED OFFENSES,11369,10456,1262322000,1451538000,2
Blocked Driveway,PETIT LARCENY,11369,10035,1262322000,1451451600,2
Blocked Driveway,HARRASSMENT 2,11369,11212,1262322000,1451538000,2
Blocked Driveway,DANGEROUS DRUGS,11369,10452,1262322000,1451451600,3
Blocked Driveway,HARRASSMENT 2,11369,10459,1262322000,1451538000,2
Blocked Driveway,PETIT LARCENY,11369,10457,1262322000,1451365200,2
Blocked Driveway,PETIT LARCENY,11369,10463,1262322000,1451538000,2
Blocked Driveway,PETIT LARCENY,11369,10011,1262322000,1451538000,2
Blocked Driveway,PETIT LARCENY,11369,11368,1262322000,1451538000,2
Blocked Driveway,ASSAULT 3 & RELATED OFFENSES,11369,11213,1262322000,1451451600,2
Blocked Driveway,ASSAULT 3 & RELATED OFFENSES,11369,11368,1262322000,1451538000,2
Blocked Driveway,ASSAULT 3 & RELATED OFFENSES,11369,11221,1262322000,1451451600,3
PLUMBING,GRAND LARCENY,10032,10003,1262322000,1451451600,1
